indu_label,demand_total_tru2,mean_ind_exp,mean_occ_exp,share_high_occ_p80,coverage
9122,41.3889,-0.1888604103204853,-1.629897,0.0,1.0
9123,7.2,0.9475425749999999,-1.436201,0.0,1.0
9129,389.1435,-1.018032677697392,-1.210591,0.0,1.0
9211,505.61699999999996,0.617451925400022,-1.601349,0.0,1.0
9212,18.6786,-1.0345610360000002,-1.108432,0.0,1.0
9213,1762.9472,0.27754858110616903,-1.3548905,0.0,1.0
9214,1231.1380000000001,0.13047651961601198,-1.7128209999999995,0.0,1.0
9310,45.8917,-0.4962709103704405,,,0.0
9311,10.475000000000001,-0.7346721749999999,-1.5431539999999997,0.0,1.0
9312,1245.8050999999998,-0.17381804461121536,-1.3390750000000002,0.0,1.0
9313,2234.8459000000007,-0.8525206274376189,-1.731341714285714,0.0,1.0
9321,652.5655999999999,0.2540123527159037,-1.5136200000000002,0.0,1.0
9329,2849.2856999999995,-0.3635160523608769,-1.362216,0.0,1.0
9331,157.9899,-1.1608619141294119,-0.9591126,0.0,1.0
9333,2350.1064,-0.20533018518933885,-0.9225250000000002,0.0,1.0
9334,71.4515,0.09431261589979692,-0.7892948000000001,0.0,1.0
9410,206.1539,0.06611823110366785,,,0.0
9411,155.5248,-1.061559383803764,-0.6532827,0.0,1.0
9412,3177.6866,-0.7524401951577777,-1.6307019999999999,0.0,1.0
9610,198.1558,0.06501823298631566,,,0.0
9611,168.05569999999997,-0.5558863841263465,-0.5683742500000001,0.0,1.0
9612,295.9406,-0.2397099100663381,-1.2833729999999999,0.0,1.0
9613,1711.2534999999998,-1.0583608376106624,,,0.0
9621,5484.542399999999,-0.5577096662550687,-1.1155637999999999,0.0,1.0
9623,65.9148,0.21995330242603578,-0.8478883500000001,0.0,1.0
9629,646.9057,0.3772106279720487,-0.4652395399999999,0.0,1.0
